"*STITCH,-7.6341486,9.439857"
"*STITCH,-8.340996,8.171648"
"*STITCH,-8.898364,6.835115"
"*STITCH,-9.297533,5.448552"
"*STITCH,-9.532955,4.031831"
"*STITCH,-9.602803,2.6055574"
"*STITCH,-9.509319,1.1899621"
"*STITCH,-9.2585125,-0.19651969"
"*STITCH,-8.859265,-1.5383638"
"*STITCH,-8.3216715,-2.8237364"
"*STITCH,-7.6549883,-4.0441656"
"*STITCH,-6.8659706,-5.1928234"
"*STITCH,-5.9584427,-6.262068"
"*STITCH,-4.9345417,-7.2411427"
"*STITCH,-3.7973528,-8.115182"
"*STITCH,-2.5535808,-8.866198"
"*STITCH,-1.2152221,-9.475447"
"*STITCH,0.20035918,-9.926119"
"*STITCH,1.6715587,-10.205454"
"*STITCH,3.17428,-10.305817"
"*STITCH,4.683753,-10.224894"
"*STITCH,6.1759734,-9.965205"
"*STITCH,7.6286554,-9.533267"
"*STITCH,9.021958,-8.938757"
"*STITCH,10.33859,-8.193617"
"*STITCH,11.563986,-7.3113527"
"*STITCH,12.686237,-6.30638"
"*STITCH,13.695809,-5.193606"
"*STITCH,14.585404,-3.9880574"
"*STITCH,15.349682,-2.7045946"
"*STITCH,15.985122,-1.3577116"
"*STITCH,16.489735,0.038603473"
"*STITCH,16.862913,1.4709827"
"*STITCH,17.105255,2.9267192"
"*STITCH,17.218317,4.3938255"
"*STITCH,17.204613,5.860966"
"*STITCH,17.067379,7.3176346"
"*STITCH,16.810518,8.754066"
"*STITCH,16.438478,10.161114"
"*STITCH,15.956189,11.530364"
"*STITCH,15.368954,12.854185"
"*STITCH,14.6824255,14.125531"
"*STITCH,13.90254,15.33798"
"*STITCH,13.035426,16.485758"
"*STITCH,12.087364,17.563715"
"*STITCH,11.064764,18.567308"
"*STITCH,9.974215,19.4924"
"*STITCH,8.822265,20.335516"
"*STITCH,7.6155686,21.093637"
"*STITCH,6.360721,21.764242"
"*STITCH,5.0643272,22.345287"
"*STITCH,3.7330577,22.835096"
"*STITCH,2.3733249,23.232548"
"*STITCH,0.99166906,23.536806"
"*STITCH,-0.4054878,23.747492"
"*STITCH,-1.811956,23.864603"
"*STITCH,-3.2215157,23.888493"
"*STITCH,-4.628103,23.819845"
"*STITCH,-6.025909,23.659685"
"*STITCH,-7.40912,23.40935"
"*STITCH,-8.772099,23.070505"
"*STITCH,-10.109391,22.645088"
"*STITCH,-11.415829,22.135288"
"*STITCH,-12.68617,21.543646"
"*STITCH,-13.91564,20.872852"
"*STITCH,-15.099496,20.125906"
"*STITCH,-16.233213,19.306046"
"*STITCH,-17.312475,18.416725"
"*STITCH,-18.333206,17.461613"
